,LocationAbbr,LocationDesc,LocationID,Topic,TopicID,YearStart,YearEnd,StratificationCategoryID1,StratificationID1,Question,QuestionID,DataValueType,DataValueTypeID,DataValueUnit,LowConfidenceLimit,HighConfidenceLimit,DataValueAlt,Location Abbr,Hospital Number,Population,Incidence,Mortality
4032,MA,Massachusetts,25,Asthma,AST,2019,2019,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,9.5,11.2,10.3,MA,72.0,7001399.0,10.78,10.78
4033,MA,Massachusetts,25,Asthma,AST,2020,2020,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,9.8,11.8,10.7,MA,72.0,7001399.0,10.78,10.78
4034,MA,Massachusetts,25,Asthma,AST,2021,2021,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,10.7,12.8,11.7,MA,72.0,7001399.0,10.78,10.78
4035,MA,Massachusetts,25,Chronic Kidney Disease,CKD,2011,2011,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,1.7,2.2,1.9,MA,72.0,7001399.0,2.87,2.87
4036,MA,Massachusetts,25,Chronic Kidney Disease,CKD,2012,2012,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,1.6,2.1,1.8,MA,72.0,7001399.0,2.87,2.87
4037,MA,Massachusetts,25,Chronic Kidney Disease,CKD,2013,2013,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,1.8,2.6,2.1,MA,72.0,7001399.0,2.87,2.87
4038,MA,Massachusetts,25,Chronic Kidney Disease,CKD,2014,2014,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,2.7,3.6,3.1,MA,72.0,7001399.0,2.87,2.87
4039,MA,Massachusetts,25,Chronic Kidney Disease,CKD,2015,2015,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,2.0,2.8,2.4,MA,72.0,7001399.0,2.87,2.87
4040,MA,Massachusetts,25,Chronic Kidney Disease,CKD,2016,2016,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,2.0,2.9,2.4,MA,72.0,7001399.0,2.87,2.87
4041,MA,Massachusetts,25,Chronic Kidney Disease,CKD,2017,2017,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,2.5,3.8,3.1,MA,72.0,7001399.0,2.87,2.87
4042,MA,Massachusetts,25,Chronic Kidney Disease,CKD,2018,2018,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,2.5,3.5,2.9,MA,72.0,7001399.0,2.87,2.87
4043,MA,Massachusetts,25,Chronic Kidney Disease,CKD,2019,2019,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,1.9,2.7,2.3,MA,72.0,7001399.0,2.87,2.87
4044,MA,Massachusetts,25,Chronic Kidney Disease,CKD,2020,2020,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,2.2,3.2,2.6,MA,72.0,7001399.0,2.87,2.87
4045,MA,Massachusetts,25,Chronic Kidney Disease,CKD,2021,2021,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,2.5,3.5,2.9,MA,72.0,7001399.0,2.87,2.87
4046,MA,Massachusetts,25,Chronic Obstructive Pulmonary Disease,COPD,2011,2011,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,5.3,6.2,5.8,MA,72.0,7001399.0,5.11,5.11
4047,MA,Massachusetts,25,Chronic Obstructive Pulmonary Disease,COPD,2012,2012,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,5.0,5.9,5.4,MA,72.0,7001399.0,5.11,5.11
4048,MA,Massachusetts,25,Chronic Obstructive Pulmonary Disease,COPD,2013,2013,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,5.1,6.3,5.7,MA,72.0,7001399.0,5.11,5.11
4049,MA,Massachusetts,25,Chronic Obstructive Pulmonary Disease,COPD,2014,2014,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,5.9,7.2,6.5,MA,72.0,7001399.0,5.11,5.11
4050,MA,Massachusetts,25,Chronic Obstructive Pulmonary Disease,COPD,2015,2015,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,5.1,6.3,5.7,MA,72.0,7001399.0,5.11,5.11
4051,MA,Massachusetts,25,Chronic Obstructive Pulmonary Disease,COPD,2016,2016,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,4.8,6.1,5.4,MA,72.0,7001399.0,5.11,5.11
4052,MA,Massachusetts,25,Chronic Obstructive Pulmonary Disease,COPD,2017,2017,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,4.8,6.5,5.6,MA,72.0,7001399.0,5.11,5.11
4053,MA,Massachusetts,25,Chronic Obstructive Pulmonary Disease,COPD,2018,2018,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,4.4,5.8,5.1,MA,72.0,7001399.0,5.11,5.11
4054,MA,Massachusetts,25,Chronic Obstructive Pulmonary Disease,COPD,2019,2019,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,4.4,5.5,4.9,MA,72.0,7001399.0,5.11,5.11
4055,MA,Massachusetts,25,Chronic Obstructive Pulmonary Disease,COPD,2020,2020,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,4.0,5.2,4.5,MA,72.0,7001399.0,5.11,5.11
4056,MA,Massachusetts,25,Chronic Obstructive Pulmonary Disease,COPD,2021,2021,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,5.2,6.6,5.9,MA,72.0,7001399.0,5.11,5.11
4057,MA,Massachusetts,25,Diabetes,DIA,2011,2011,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,7.5,8.6,8.0,MA,72.0,7001399.0,8.89,8.89
4058,MA,Massachusetts,25,Diabetes,DIA,2012,2012,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,7.8,8.9,8.3,MA,72.0,7001399.0,8.89,8.89
4059,MA,Massachusetts,25,Diabetes,DIA,2013,2013,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,7.9,9.2,8.5,MA,72.0,7001399.0,8.89,8.89
4060,MA,Massachusetts,25,Diabetes,DIA,2014,2014,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,9.0,10.4,9.7,MA,72.0,7001399.0,8.89,8.89
4061,MA,Massachusetts,25,Diabetes,DIA,2015,2015,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,8.2,9.7,8.9,MA,72.0,7001399.0,8.89,8.89
4062,MA,Massachusetts,25,Diabetes,DIA,2016,2016,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,8.4,10.1,9.2,MA,72.0,7001399.0,8.89,8.89
4063,MA,Massachusetts,25,Diabetes,DIA,2017,2017,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,8.5,10.7,9.5,MA,72.0,7001399.0,8.89,8.89
4064,MA,Massachusetts,25,Diabetes,DIA,2018,2018,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,7.8,9.5,8.6,MA,72.0,7001399.0,8.89,8.89
4065,MA,Massachusetts,25,Diabetes,DIA,2019,2019,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,7.7,9.2,8.4,MA,72.0,7001399.0,8.89,8.89
4066,MA,Massachusetts,25,Diabetes,DIA,2020,2020,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,7.9,9.7,8.8,MA,72.0,7001399.0,8.89,8.89
4067,MA,Massachusetts,25,Diabetes,DIA,2021,2021,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,8.1,9.9,8.9,MA,72.0,7001399.0,8.89,8.89
4068,MA,Massachusetts,25,Disability,DIS,2010,2010,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,32.2,33.8,33.0,MA,72.0,7001399.0,,
4069,MA,Massachusetts,25,Disability,DIS,2011,2011,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,33.4,34.8,34.1,MA,72.0,7001399.0,,
4070,MA,Massachusetts,25,Disability,DIS,2012,2012,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,32.9,34.5,33.7,MA,72.0,7001399.0,,
4071,MA,Massachusetts,25,Disability,DIS,2013,2013,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,33.4,34.8,34.1,MA,72.0,7001399.0,,
4072,MA,Massachusetts,25,Disability,DIS,2014,2014,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,31.9,33.3,32.6,MA,72.0,7001399.0,,
4073,MA,Massachusetts,25,Disability,DIS,2015,2015,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,32.1,33.5,32.8,MA,72.0,7001399.0,,
4074,MA,Massachusetts,25,Disability,DIS,2016,2016,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,31.4,32.6,32.0,MA,72.0,7001399.0,,
4075,MA,Massachusetts,25,Disability,DIS,2017,2017,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,31.8,33.4,32.6,MA,72.0,7001399.0,,
4076,MA,Massachusetts,25,Disability,DIS,2018,2018,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,30.5,31.9,31.2,MA,72.0,7001399.0,,
4077,MA,Massachusetts,25,Disability,DIS,2019,2019,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,30.1,31.5,30.8,MA,72.0,7001399.0,,
4078,MA,Massachusetts,25,Mental Health,MTH,2011,2011,OVERALL,OVR,at least 14 recent mentally unhealthy days among women aged 18-44 years,MTH2_0,Crude Prevalence,CRDPREV,%,11.3,14.9,13.0,MA,72.0,7001399.0,20.3,20.3
4079,MA,Massachusetts,25,Mental Health,MTH,2012,2012,OVERALL,OVR,at least 14 recent mentally unhealthy days among women aged 18-44 years,MTH2_0,Crude Prevalence,CRDPREV,%,13.6,17.1,15.3,MA,72.0,7001399.0,20.3,20.3
4080,MA,Massachusetts,25,Mental Health,MTH,2013,2013,OVERALL,OVR,at least 14 recent mentally unhealthy days among women aged 18-44 years,MTH2_0,Crude Prevalence,CRDPREV,%,14.1,18.8,16.3,MA,72.0,7001399.0,20.3,20.3
4081,MA,Massachusetts,25,Mental Health,MTH,2014,2014,OVERALL,OVR,at least 14 recent mentally unhealthy days among women aged 18-44 years,MTH2_0,Crude Prevalence,CRDPREV,%,13.5,18.2,15.7,MA,72.0,7001399.0,20.3,20.3
4082,MA,Massachusetts,25,Mental Health,MTH,2015,2015,OVERALL,OVR,at least 14 recent mentally unhealthy days among women aged 18-44 years,MTH2_0,Crude Prevalence,CRDPREV,%,12.2,16.9,14.4,MA,72.0,7001399.0,20.3,20.3
4083,MA,Massachusetts,25,Mental Health,MTH,2016,2016,OVERALL,OVR,at least 14 recent mentally unhealthy days among women aged 18-44 years,MTH2_0,Crude Prevalence,CRDPREV,%,12.6,17.7,15.0,MA,72.0,7001399.0,20.3,20.3
4084,MA,Massachusetts,25,Mental Health,MTH,2017,2017,OVERALL,OVR,at least 14 recent mentally unhealthy days among women aged 18-44 years,MTH2_0,Crude Prevalence,CRDPREV,%,12.9,19.6,16.0,MA,72.0,7001399.0,20.3,20.3
4085,MA,Massachusetts,25,Mental Health,MTH,2018,2018,OVERALL,OVR,at least 14 recent mentally unhealthy days among women aged 18-44 years,MTH2_0,Crude Prevalence,CRDPREV,%,15.6,22.2,18.7,MA,72.0,7001399.0,20.3,20.3
4086,MA,Massachusetts,25,Mental Health,MTH,2019,2019,OVERALL,OVR,at least 14 recent mentally unhealthy days among women aged 18-44 years,MTH2_0,Crude Prevalence,CRDPREV,%,15.7,21.4,18.3,MA,72.0,7001399.0,20.3,20.3
4087,MA,Massachusetts,25,Mental Health,MTH,2020,2020,OVERALL,OVR,at least 14 recent mentally unhealthy days among women aged 18-44 years,MTH2_0,Crude Prevalence,CRDPREV,%,17.4,23.8,20.4,MA,72.0,7001399.0,20.3,20.3
4088,MA,Massachusetts,25,Mental Health,MTH,2021,2021,OVERALL,OVR,at least 14 recent mentally unhealthy days among women aged 18-44 years,MTH2_0,Crude Prevalence,CRDPREV,%,18.4,23.9,21.0,MA,72.0,7001399.0,20.3,20.3
4089,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2011,2011,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,22.6,24.5,23.5,MA,72.0,7001399.0,22.72,22.72
4090,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2011,2011,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,22.6,24.5,23.5,MA,72.0,7001399.0,22.72,26.35
4091,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2011,2011,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,22.6,24.5,23.5,MA,72.0,7001399.0,26.35,22.72
4092,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2011,2011,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,22.6,24.5,23.5,MA,72.0,7001399.0,26.35,26.35
4093,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2011,2011,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,21.8,23.7,22.7,MA,72.0,7001399.0,22.72,22.72
4094,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2011,2011,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,21.8,23.7,22.7,MA,72.0,7001399.0,22.72,26.35
4095,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2011,2011,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,21.8,23.7,22.7,MA,72.0,7001399.0,26.35,22.72
4096,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2011,2011,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,21.8,23.7,22.7,MA,72.0,7001399.0,26.35,26.35
4097,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2012,2012,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,19.0,20.6,19.8,MA,72.0,7001399.0,22.72,22.72
4098,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2012,2012,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,19.0,20.6,19.8,MA,72.0,7001399.0,22.72,26.35
4099,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2012,2012,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,19.0,20.6,19.8,MA,72.0,7001399.0,26.35,22.72
4100,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2012,2012,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,19.0,20.6,19.8,MA,72.0,7001399.0,26.35,26.35
4101,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2012,2012,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,22.0,23.8,22.9,MA,72.0,7001399.0,22.72,22.72
4102,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2012,2012,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,22.0,23.8,22.9,MA,72.0,7001399.0,22.72,26.35
4103,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2012,2012,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,22.0,23.8,22.9,MA,72.0,7001399.0,26.35,22.72
4104,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2012,2012,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,22.0,23.8,22.9,MA,72.0,7001399.0,26.35,26.35
4105,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2013,2013,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,22.4,24.7,23.5,MA,72.0,7001399.0,22.72,22.72
4106,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2013,2013,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,22.4,24.7,23.5,MA,72.0,7001399.0,22.72,26.35
4107,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2013,2013,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,22.4,24.7,23.5,MA,72.0,7001399.0,26.35,22.72
4108,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2013,2013,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,22.4,24.7,23.5,MA,72.0,7001399.0,26.35,26.35
4109,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2013,2013,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,22.5,24.8,23.6,MA,72.0,7001399.0,22.72,22.72
4110,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2013,2013,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,22.5,24.8,23.6,MA,72.0,7001399.0,22.72,26.35
4111,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2013,2013,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,22.5,24.8,23.6,MA,72.0,7001399.0,26.35,22.72
4112,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2013,2013,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,22.5,24.8,23.6,MA,72.0,7001399.0,26.35,26.35
4113,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2014,2014,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,19.1,21.1,20.1,MA,72.0,7001399.0,22.72,22.72
4114,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2014,2014,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,19.1,21.1,20.1,MA,72.0,7001399.0,22.72,26.35
4115,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2014,2014,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,19.1,21.1,20.1,MA,72.0,7001399.0,26.35,22.72
4116,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2014,2014,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,19.1,21.1,20.1,MA,72.0,7001399.0,26.35,26.35
4117,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2014,2014,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,22.3,24.4,23.3,MA,72.0,7001399.0,22.72,22.72
4118,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2014,2014,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,22.3,24.4,23.3,MA,72.0,7001399.0,22.72,26.35
4119,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2014,2014,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,22.3,24.4,23.3,MA,72.0,7001399.0,26.35,22.72
4120,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2014,2014,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,22.3,24.4,23.3,MA,72.0,7001399.0,26.35,26.35
4121,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2015,2015,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,25.1,27.9,26.5,MA,72.0,7001399.0,22.72,22.72
4122,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2015,2015,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,25.1,27.9,26.5,MA,72.0,7001399.0,22.72,26.35
4123,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2015,2015,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,25.1,27.9,26.5,MA,72.0,7001399.0,26.35,22.72
4124,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2015,2015,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,25.1,27.9,26.5,MA,72.0,7001399.0,26.35,26.35
4125,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2015,2015,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,23.0,25.6,24.3,MA,72.0,7001399.0,22.72,22.72
4126,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2015,2015,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,23.0,25.6,24.3,MA,72.0,7001399.0,22.72,26.35
4127,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2015,2015,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,23.0,25.6,24.3,MA,72.0,7001399.0,26.35,22.72
4128,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2015,2015,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,23.0,25.6,24.3,MA,72.0,7001399.0,26.35,26.35
4129,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2016,2016,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,18.7,21.2,19.9,MA,72.0,7001399.0,22.72,22.72
4130,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2016,2016,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,18.7,21.2,19.9,MA,72.0,7001399.0,22.72,26.35
4131,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2016,2016,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,18.7,21.2,19.9,MA,72.0,7001399.0,26.35,22.72
4132,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2016,2016,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,18.7,21.2,19.9,MA,72.0,7001399.0,26.35,26.35
4133,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2016,2016,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,22.2,24.9,23.5,MA,72.0,7001399.0,22.72,22.72
4134,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2016,2016,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,22.2,24.9,23.5,MA,72.0,7001399.0,22.72,26.35
4135,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2016,2016,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,22.2,24.9,23.5,MA,72.0,7001399.0,26.35,22.72
4136,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2016,2016,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,22.2,24.9,23.5,MA,72.0,7001399.0,26.35,26.35
4137,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2017,2017,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,23.1,26.6,24.8,MA,72.0,7001399.0,22.72,22.72
4138,MA,Massachusetts,25,"Nutrition, Physical Activity, and Weight Status",NPAW,2017,2017,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,23.1,26.6,24.8,MA,72.0,7001399.0,22.72,26.35
